"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","cb_coefficient","cv_coefficient","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_heating_oil","conversion_factor_sec_elec","conversion_factor_sec_heat_low","ef_sec_heating_oil_emi_co2_f_pow"
118,"SE",2045,"pow_combustion_cc_chp_oil_0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
119,"SE",2050,"pow_combustion_cc_chp_oil_0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
120,"SE",2060,"pow_combustion_cc_chp_oil_0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
121,"SE",2070,"pow_combustion_cc_chp_oil_0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
122,"SE",2020,"pow_combustion_gt_chp_oil_01",86.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",2.45760629147211,1.0,1.0,"global_emission_factors.sec_heating_oil"
123,"SE",2021,"pow_combustion_gt_chp_oil_01",86.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",2.45760629147211,1.0,1.0,"global_emission_factors.sec_heating_oil"
124,"SE",2024,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
125,"SE",2027,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
126,"SE",2030,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
127,"SE",2035,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
128,"SE",2040,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
129,"SE",2045,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
130,"SE",2050,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
131,"SE",2060,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
132,"SE",2070,"pow_combustion_gt_chp_oil_01",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,"global_emission_factors.sec_heating_oil"
