"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_heating_oil","conversion_factor_sec_biodiesel","conversion_factor_sec_biomethanol","conversion_factor_sec_elec","ef_sec_heating_oil_emi_co2_f_pow","ef_sec_biodiesel_emi_co2_f_pow","ef_sec_biomethanol_emi_co2_f_pow"
113,"PT",2024,"pow_combustion_ic_oil_0_ag",100.0,0.0,0.0,9310.4,362894.0,1.1,0.0,0.0,0.0,0,"","v1","","","",2.53807106598985,2.53807106598985,2.53807106598985,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
114,"PT",2027,"pow_combustion_ic_oil_0_ag",100.0,0.0,0.0,9310.4,362894.0,1.1,0.0,0.0,0.0,0,"","v1","","","",2.53807106598985,2.53807106598985,2.53807106598985,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
115,"PT",2030,"pow_combustion_ic_oil_0_ag",100.0,0.0,0.0,9310.4,362894.0,1.1,0.0,0.0,0.0,0,"","v1","","","",2.53807106598985,2.53807106598985,2.53807106598985,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
116,"PT",2035,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
117,"PT",2040,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
118,"PT",2045,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
119,"PT",2050,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
120,"PT",2060,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
121,"PT",2070,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
122,"SE",2020,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
123,"SE",2021,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
124,"SE",2024,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
125,"SE",2027,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
126,"SE",2030,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
127,"SE",2035,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
128,"SE",2040,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
129,"SE",2045,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
130,"SE",2050,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
131,"SE",2060,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
132,"SE",2070,"pow_combustion_ic_oil_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_heating_oil","global_emission_factors.sec_biodiesel","global_emission_factors.sec_biomethanol"
