"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","cb_coefficient","cv_coefficient","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_sec_methane","conversion_factor_pri_cbm","conversion_factor_sec_elec","conversion_factor_sec_heat_low","ef_sec_methane_emi_co2_f_pow","ef_pri_cbm_emi_co2_f_pow"
127,"GR",2035,"pow_combustion_cc_chp_methane_0_ag",610.0,0.0,0.0,30205.9,904590.0,4.5494,1.9,0.15,0.0,0.0,0.0,0,"","v1","","","",1.74361891924338,1.74361891924338,1.0,0.526315789473684,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
128,"GR",2040,"pow_combustion_cc_chp_methane_0_ag",610.0,0.0,0.0,30205.9,904590.0,4.5494,1.9,0.15,0.0,0.0,0.0,0,"","v1","","","",1.74361891924338,1.74361891924338,1.0,0.526315789473684,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
129,"GR",2045,"pow_combustion_cc_chp_methane_0_ag",610.0,0.0,0.0,30205.9,904590.0,4.5494,1.9,0.15,0.0,0.0,0.0,0,"","v1","","","",1.74361891924338,1.74361891924338,1.0,0.526315789473684,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
130,"GR",2050,"pow_combustion_cc_chp_methane_0_ag",610.0,0.0,0.0,30205.9,904590.0,4.5494,1.9,0.15,0.0,0.0,0.0,0,"","v1","","","",1.74361891924338,1.74361891924338,1.0,0.526315789473684,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
131,"GR",2060,"pow_combustion_cc_chp_methane_0_ag",610.0,0.0,0.0,30205.9,904590.0,4.5494,1.9,0.15,0.0,0.0,0.0,0,"","v1","","","",1.74361891924338,1.74361891924338,1.0,0.526315789473684,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
132,"GR",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
133,"HR",2020,"pow_combustion_cc_chp_methane_0_ag",48.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.82481751824817,1.82481751824817,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
134,"HR",2021,"pow_combustion_cc_chp_methane_0_ag",48.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.82481751824817,1.82481751824817,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
135,"HR",2024,"pow_combustion_cc_chp_methane_0_ag",198.0,0.0,0.0,30999.4,1038763.63636364,3.91454545454545,1.67878787878788,0.356060606060606,0.0,0.0,0.0,0,"","v1","","","",1.7833020073454,1.7833020073454,1.0,0.595667870036101,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
136,"HR",2027,"pow_combustion_cc_chp_methane_0_ag",198.0,0.0,0.0,30999.4,1038763.63636364,3.91454545454545,1.67878787878788,0.356060606060606,0.0,0.0,0.0,0,"","v1","","","",1.7833020073454,1.7833020073454,1.0,0.595667870036101,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
137,"HR",2030,"pow_combustion_cc_chp_methane_0_ag",198.0,0.0,0.0,30999.4,1038763.63636364,3.91454545454545,1.67878787878788,0.356060606060606,0.0,0.0,0.0,0,"","v1","","","",1.7833020073454,1.7833020073454,1.0,0.595667870036101,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
138,"HR",2035,"pow_combustion_cc_chp_methane_0_ag",198.0,0.0,0.0,30999.4,1038763.63636364,3.91454545454545,1.67878787878788,0.356060606060606,0.0,0.0,0.0,0,"","v1","","","",1.7833020073454,1.7833020073454,1.0,0.595667870036101,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
139,"HR",2040,"pow_combustion_cc_chp_methane_0_ag",198.0,0.0,0.0,30999.4,1038763.63636364,3.91454545454545,1.67878787878788,0.356060606060606,0.0,0.0,0.0,0,"","v1","","","",1.7833020073454,1.7833020073454,1.0,0.595667870036101,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
140,"HR",2045,"pow_combustion_cc_chp_methane_0_ag",150.0,0.0,0.0,30999.4,931040.0,4.6552,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.77041311660474,1.77041311660474,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
141,"HR",2050,"pow_combustion_cc_chp_methane_0_ag",150.0,0.0,0.0,30999.4,931040.0,4.6552,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.77041311660474,1.77041311660474,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
142,"HR",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
143,"HR",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
144,"HU",2020,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
145,"HU",2021,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
146,"HU",2024,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
147,"HU",2027,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
148,"HU",2030,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
149,"HU",2035,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
150,"HU",2040,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
151,"HU",2045,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,2.63216216216216,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.77456759017471,1.77456759017471,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
152,"HU",2050,"pow_combustion_cc_chp_methane_0_ag",99.0,0.0,0.0,30999.4,1375400.0,3.1430303030303,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.7691018637345,1.7691018637345,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
153,"HU",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
154,"HU",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
155,"IE",2020,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
156,"IE",2021,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
157,"IE",2024,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
158,"IE",2027,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
159,"IE",2030,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
160,"IE",2035,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
161,"IE",2040,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
162,"IE",2045,"pow_combustion_cc_chp_methane_0_ag",148.0,0.0,0.0,30999.4,1375400.0,1.6,1.3,1.0,0.0,0.0,0.0,0,"","v1","","","",1.76678445229682,1.76678445229682,1.0,0.769230769230769,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
163,"IE",2050,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
164,"IE",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
165,"IE",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
166,"IT",2020,"pow_combustion_cc_chp_methane_0_ag",1138.0,0.0,0.0,30999.4,1108705.90509666,2.08324780316344,1.60008787346221,0.489850615114235,0.0,0.0,0.0,0,"","v1","","","",1.81190051329956,1.81190051329956,1.0,0.624965676313911,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
167,"IT",2021,"pow_combustion_cc_chp_methane_0_ag",1138.0,0.0,0.0,30999.4,1108705.90509666,2.08324780316344,1.60008787346221,0.489850615114235,0.0,0.0,0.0,0,"","v1","","","",1.81190051329956,1.81190051329956,1.0,0.624965676313911,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
168,"IT",2024,"pow_combustion_cc_chp_methane_0_ag",1258.0,0.0,0.0,30999.4,1091758.44197138,2.32858505564388,1.6191573926868,0.457432432432432,0.0,0.0,0.0,0,"","v1","","","",1.80785934619441,1.80785934619441,1.0,0.617605184348765,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
169,"IT",2027,"pow_combustion_cc_chp_methane_0_ag",1218.0,0.0,0.0,30999.4,1082443.44827586,2.35251231527094,1.62963875205255,0.439614121510673,0.0,0.0,0.0,0,"","v1","","","",1.80260020005262,1.80260020005262,1.0,0.613632928611013,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
170,"IT",2030,"pow_combustion_cc_chp_methane_0_ag",1218.0,0.0,0.0,30999.4,1082443.44827586,2.35251231527094,1.62963875205255,0.439614121510673,0.0,0.0,0.0,0,"","v1","","","",1.80260020005262,1.80260020005262,1.0,0.613632928611013,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
171,"IT",2035,"pow_combustion_cc_chp_methane_0_ag",1188.0,0.0,0.0,30999.4,1075045.55555556,2.37151515151515,1.63796296296296,0.425462962962963,0.0,0.0,0.0,0,"","v1","","","",1.79975295924032,1.79975295924032,1.0,0.610514414923686,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
172,"IT",2040,"pow_combustion_cc_chp_methane_0_ag",1045.0,0.0,0.0,30999.4,1033944.42105263,2.47709090909091,1.68421052631579,0.346842105263158,0.0,0.0,0.0,0,"","v1","","","",1.79237721817021,1.79237721817021,1.0,0.59375,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
173,"IT",2045,"pow_combustion_cc_chp_methane_0_ag",845.0,0.0,0.0,30999.4,1009920.47337278,2.68468639053254,1.7112426035503,0.300887573964497,0.0,0.0,0.0,0,"","v1","","","",1.78236728453963,1.78236728453963,1.0,0.584370677731674,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
174,"IT",2050,"pow_combustion_cc_chp_methane_0_ag",534.0,0.0,0.0,30999.4,1003435.73033708,3.31640449438202,1.7185393258427,0.288483146067416,0.0,0.0,0.0,0,"","v1","","","",1.77676277349277,1.77676277349277,1.0,0.581889506374632,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
175,"IT",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
176,"IT",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
177,"LT",2020,"pow_combustion_cc_chp_methane_0_ag",892.0,0.0,0.0,30999.4,983845.112107623,1.6,1.74058295964126,0.251008968609865,0.0,0.0,0.0,0,"","v1","","","",2.0269041992365,2.0269041992365,1.0,0.574520159732062,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
178,"LT",2021,"pow_combustion_cc_chp_methane_0_ag",892.0,0.0,0.0,30999.4,983845.112107623,1.6,1.74058295964126,0.251008968609865,0.0,0.0,0.0,0,"","v1","","","",2.0269041992365,2.0269041992365,1.0,0.574520159732062,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
179,"LT",2024,"pow_combustion_cc_chp_methane_0_ag",713.0,0.0,0.0,30999.4,960331.612903226,2.24274894810659,1.76704067321178,0.206030855539972,0.0,0.0,0.0,0,"","v1","","","",1.9416979476039,1.9416979476039,1.0,0.565917929994444,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
180,"LT",2027,"pow_combustion_cc_chp_methane_0_ag",551.0,0.0,0.0,30999.4,968943.666061706,2.43172413793103,1.7573502722323,0.222504537205082,0.0,0.0,0.0,0,"","v1","","","",1.88884678546112,1.88884678546112,1.0,0.569038521119488,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
181,"LT",2030,"pow_combustion_cc_chp_methane_0_ag",374.0,0.0,0.0,30999.4,986882.032085562,2.82534759358289,1.73716577540107,0.256818181818182,0.0,0.0,0.0,0,"","v1","","","",1.85335332282363,1.85335332282363,1.0,0.575650300138525,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
182,"LT",2035,"pow_combustion_cc_chp_methane_0_ag",197.0,0.0,0.0,30999.4,1037054.82233503,3.92629441624366,1.68071065989848,0.352791878172589,0.0,0.0,0.0,0,"","v1","","","",1.77202279724403,1.77202279724403,1.0,0.594986408939897,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
183,"LT",2040,"pow_combustion_cc_chp_methane_0_ag",197.0,0.0,0.0,30999.4,1037054.82233503,3.92629441624366,1.68071065989848,0.352791878172589,0.0,0.0,0.0,0,"","v1","","","",1.77202279724403,1.77202279724403,1.0,0.594986408939897,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
184,"LT",2045,"pow_combustion_cc_chp_methane_0_ag",172.0,0.0,0.0,30999.4,987876.744186047,4.26441860465116,1.73604651162791,0.258720930232558,0.0,0.0,0.0,0,"","v1","","","",1.76641458090969,1.76641458090969,1.0,0.57602143335566,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
185,"LT",2050,"pow_combustion_cc_chp_methane_0_ag",150.0,0.0,0.0,30999.4,931040.0,4.6552,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.76498859954372,1.76498859954372,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
186,"LT",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
187,"LT",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
188,"NL",2020,"pow_combustion_cc_chp_methane_0_ag",2300.0,0.0,0.0,30999.4,1074201.2,1.6,1.63891304347826,0.423847826086957,0.0,0.0,0.0,0,"","v1","","","",1.85189509255852,1.85189509255852,1.0,0.610160498739886,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
189,"NL",2021,"pow_combustion_cc_chp_methane_0_ag",2300.0,0.0,0.0,30999.4,1074201.2,1.6,1.63891304347826,0.423847826086957,0.0,0.0,0.0,0,"","v1","","","",1.85189509255852,1.85189509255852,1.0,0.610160498739886,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
190,"NL",2024,"pow_combustion_cc_chp_methane_0_ag",2300.0,0.0,0.0,30999.4,1074201.2,1.6,1.63891304347826,0.423847826086957,0.0,0.0,0.0,0,"","v1","","","",1.85189509255852,1.85189509255852,1.0,0.610160498739886,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
191,"NL",2027,"pow_combustion_cc_chp_methane_0_ag",2200.0,0.0,0.0,30999.4,1060510.34545455,1.6,1.65431818181818,0.397659090909091,0.0,0.0,0.0,0,"","v1","","","",1.84385096655506,1.84385096655506,1.0,0.604478637175436,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
192,"NL",2030,"pow_combustion_cc_chp_methane_0_ag",1482.0,0.0,0.0,30999.4,1117239.43319838,1.6,1.59048582995951,0.506174089068826,0.0,0.0,0.0,0,"","v1","","","",1.79112053806131,1.79112053806131,1.0,0.628738704340079,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
193,"NL",2035,"pow_combustion_cc_chp_methane_0_ag",1440.0,0.0,0.0,30999.4,1109709.75,1.6,1.59895833333333,0.491770833333333,0.0,0.0,0.0,0,"","v1","","","",1.78512322928792,1.78512322928792,1.0,0.625407166123779,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
194,"NL",2040,"pow_combustion_cc_chp_methane_0_ag",1002.0,0.0,0.0,30999.4,1043238.68263473,1.6,1.67375249500998,0.364620758483034,0.0,0.0,0.0,0,"","v1","","","",1.73868078896545,1.73868078896545,1.0,0.597459901019617,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
195,"NL",2045,"pow_combustion_cc_chp_methane_0_ag",554.0,0.0,0.0,30999.4,1070604.33212996,1.6,1.64296028880866,0.416967509025271,0.0,0.0,0.0,0,"","v1","","","",1.73783749023643,1.73783749023643,1.0,0.60865743792573,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
196,"NL",2050,"pow_combustion_cc_chp_methane_0_ag",447.0,0.0,0.0,30999.4,997644.295302013,1.6,1.72505592841163,0.277404921700224,0.0,0.0,0.0,0,"","v1","","","",1.72731593651824,1.72731593651824,1.0,0.579691350019453,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
197,"NL",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
198,"NL",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
199,"NO",2020,"pow_combustion_cc_chp_methane_0_ag",279.0,0.0,0.0,30999.4,1037750.10752688,1.6,1.67992831541219,0.354121863799283,0.0,0.0,0.0,0,"","v1","","","",1.76770236707385,1.76770236707385,1.0,0.595263494772776,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
200,"NO",2021,"pow_combustion_cc_chp_methane_0_ag",279.0,0.0,0.0,30999.4,1037750.10752688,1.6,1.67992831541219,0.354121863799283,0.0,0.0,0.0,0,"","v1","","","",1.76770236707385,1.76770236707385,1.0,0.595263494772776,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
201,"NO",2024,"pow_combustion_cc_chp_methane_0_ag",279.0,0.0,0.0,30999.4,1037750.10752688,1.6,1.67992831541219,0.354121863799283,0.0,0.0,0.0,0,"","v1","","","",1.76770236707385,1.76770236707385,1.0,0.595263494772776,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
202,"NO",2027,"pow_combustion_cc_chp_methane_0_ag",279.0,0.0,0.0,30999.4,1037750.10752688,1.6,1.67992831541219,0.354121863799283,0.0,0.0,0.0,0,"","v1","","","",1.76770236707385,1.76770236707385,1.0,0.595263494772776,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
203,"NO",2030,"pow_combustion_cc_chp_methane_0_ag",279.0,0.0,0.0,30999.4,1037750.10752688,1.6,1.67992831541219,0.354121863799283,0.0,0.0,0.0,0,"","v1","","","",1.76770236707385,1.76770236707385,1.0,0.595263494772776,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
204,"NO",2035,"pow_combustion_cc_chp_methane_0_ag",212.0,0.0,0.0,30999.4,931040.0,1.6,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.69779286926995,1.69779286926995,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
205,"NO",2040,"pow_combustion_cc_chp_methane_0_ag",212.0,0.0,0.0,30999.4,931040.0,1.6,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.69779286926995,1.69779286926995,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
206,"NO",2045,"pow_combustion_cc_chp_methane_0_ag",212.0,0.0,0.0,30999.4,931040.0,1.6,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.69779286926995,1.69779286926995,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
207,"NO",2050,"pow_combustion_cc_chp_methane_0_ag",212.0,0.0,0.0,30999.4,931040.0,1.6,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.69779286926995,1.69779286926995,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
208,"NO",2060,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
209,"NO",2070,"pow_combustion_cc_chp_methane_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
210,"PL",2020,"pow_combustion_cc_chp_methane_0_ag",1661.0,0.0,0.0,30999.4,931040.0,3.84035737507526,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.78026393582213,1.78026393582213,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
211,"PL",2021,"pow_combustion_cc_chp_methane_0_ag",2151.0,0.0,0.0,30999.4,931040.0,4.02597935843794,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.78051413887668,1.78051413887668,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
212,"PL",2024,"pow_combustion_cc_chp_methane_0_ag",4599.0,0.0,0.0,30999.4,931040.0,4.36090697977821,1.8,0.15,0.0,0.0,0.0,0,"","v1","","","",1.77440979531334,1.77440979531334,1.0,0.555555555555556,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
213,"PL",2027,"pow_combustion_cc_chp_methane_0_ag",5237.0,0.0,0.0,30902.7314874928,927817.716249761,4.38387023104831,1.81218254725988,0.15,0.0,0.0,0.0,0,"","v1","","","",1.7721171010176,1.7721171010176,1.0,0.551820787321925,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
214,"PL",2030,"pow_combustion_cc_chp_methane_0_ag",5237.0,0.0,0.0,30902.7314874928,927817.716249761,4.38387023104831,1.81218254725988,0.15,0.0,0.0,0.0,0,"","v1","","","",1.7721171010176,1.7721171010176,1.0,0.551820787321925,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
215,"PL",2035,"pow_combustion_cc_chp_methane_0_ag",5237.0,0.0,0.0,30902.7314874928,927817.716249761,4.38387023104831,1.81218254725988,0.15,0.0,0.0,0.0,0,"","v1","","","",1.7721171010176,1.7721171010176,1.0,0.551820787321925,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
216,"PL",2040,"pow_combustion_cc_chp_methane_0_ag",5237.0,0.0,0.0,30902.7314874928,927817.716249761,4.38387023104831,1.81218254725988,0.15,0.0,0.0,0.0,0,"","v1","","","",1.7721171010176,1.7721171010176,1.0,0.551820787321925,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
217,"PL",2045,"pow_combustion_cc_chp_methane_0_ag",5237.0,0.0,0.0,30902.7314874928,927817.716249761,4.38387023104831,1.81218254725988,0.15,0.0,0.0,0.0,0,"","v1","","","",1.7721171010176,1.7721171010176,1.0,0.551820787321925,"global_emission_factors.sec_methane","global_emission_factors.pri_cbm"
