"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","cb_coefficient","cv_coefficient","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_straw_bales_pr","conversion_factor_sec_elec","conversion_factor_sec_heat_low","ef_pri_biomass_straw_bales_pr_emi_co2_f_pow"
243,"PL",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
244,"PL",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
245,"PL",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
246,"PL",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
247,"PL",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
248,"PL",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
249,"PL",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
250,"PL",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
251,"PL",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
252,"PL",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
253,"PL",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
254,"PT",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
255,"PT",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
256,"PT",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
257,"PT",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
258,"PT",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
259,"PT",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
260,"PT",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
261,"PT",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
262,"PT",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
263,"PT",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
264,"PT",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
265,"RO",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
266,"RO",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
267,"RO",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
268,"RO",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
269,"RO",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
270,"RO",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
271,"RO",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
272,"RO",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
273,"RO",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
274,"RO",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
275,"RO",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
276,"SE",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
277,"SE",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
278,"SE",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
279,"SE",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
280,"SE",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
281,"SE",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
282,"SE",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
283,"SE",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
284,"SE",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
285,"SE",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
286,"SE",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
287,"SK",2020,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,152062.298674,3796240.60326,2.2330827078,0.46,1.0,0.0,3.6,252.0,25,"","v1","","","",3.16383608797995,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
288,"SK",2021,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,151105.2632278,3777099.894336,2.232019335082,0.46,1.0,0.0,3.6,244.8,25,"","v1","","","",3.16285142442177,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
289,"SK",2024,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,148234.1568892,3719677.767564,2.228829216928,0.46,1.0,0.0,3.6,223.2,25,"","v1","","","",3.15990110773493,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
290,"SK",2027,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,145363.0505506,3662255.640792,2.225639098774,0.46,1.0,0.0,3.6,201.6,25,"","v1","","","",3.15695629004599,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
291,"SK",2030,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,142491.944212,3604833.51402,2.22244898062,0.46,1.0,0.0,3.6,180.0,25,"","v1","","","",3.15401695599516,1.0,2.17391304347826,"global_emission_factors.pri_biomass_straw_bales_pr"
292,"SK",2035,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,139833.512417,3556981.74171,2.230424276005,0.4575,1.0,0.0,3.6,162.0,25,"","v1","","","",3.16566394261284,1.0,2.18579234972678,"global_emission_factors.pri_biomass_straw_bales_pr"
293,"SK",2040,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,137175.080622,3509129.9694,2.23839957139,0.455,1.0,0.0,3.6,144.0,25,"","v1","","","",3.17739726680287,1.0,2.1978021978022,"global_emission_factors.pri_biomass_straw_bales_pr"
294,"SK",2045,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,134516.648827,3461278.19709,2.246374866775,0.4525,1.0,0.0,3.6,126.0,25,"","v1","","","",3.18921789215022,1.0,2.20994475138122,"global_emission_factors.pri_biomass_straw_bales_pr"
295,"SK",2050,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
296,"SK",2060,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
297,"SK",2070,"pow_combustion_st_chp_biomass_13",0.0,100000.0,0.0,131858.217032,3413426.42478,2.25435016216,0.45,1.0,0.0,3.6,108.0,25,"","v1","","","",3.20112679663241,1.0,2.22222222222222,"global_emission_factors.pri_biomass_straw_bales_pr"
