"id","region","year","type","availability_constant","efficiency","cost_fix_p","cost_inv_p","lifetime","conversion_factor_me3_space_heating","conversion_factor_me3_hot_water","conversion_factor_me3_space_cooling","flow_share_fix_me3_space_heating","flow_share_fix_me3_hot_water","flow_share_fix_me3_space_cooling","flow_share_fix_sec_elec","flow_share_fix_pri_solar_radiation","flow_share_fix_pri_envir_heat","flow_share_fix_pri_geoth_heat","flow_share_fix_pri_natural_gas","flow_share_fix_sec_heating_oil","starting_year","bandwidth_type","version","method","source","comment"
18,"DE",2050,"hea_hh_me1_heat_exchanger_hth_1",1.0,0.0,4.37499819,146,21.67,0.98,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
19,"DE",2060,"hea_hh_me1_heat_exchanger_hth_1",1.0,0.0,4.37499819,146,21.67,0.98,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
20,"DE",2070,"hea_hh_me1_heat_exchanger_hth_1",1.0,0.0,4.37499819,146,21.67,0.98,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
21,"DE",2015,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,5.745287036,192,21.67,0.98,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
22,"DE",2020,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,6.27894122,209,21.67,0.98,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
23,"DE",2025,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,6.983124997,233,21.67,0.98,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
24,"DE",2030,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,7.633133395,254,21.67,0.98,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
25,"DE",2035,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,8.122790589,271,21.67,0.98,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
26,"DE",2040,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,8.565075698,286,21.67,0.98,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
27,"DE",2045,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,8.679526078,289,21.67,0.98,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
28,"DE",2050,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,8.704710914,290,21.67,0.98,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
29,"DE",2060,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,8.704710914,290,21.67,0.98,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
30,"DE",2070,"hea_hh_me1_heat_exchanger_lth_1",1.0,0.0,8.704710914,290,21.67,0.98,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
31,"DE",2015,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,28.37483405,946,20.0,0.92,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
32,"DE",2020,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,30.50182723,1017,20.0,0.92,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
33,"DE",2025,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,33.27270489,1109,20.0,0.92,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
34,"DE",2030,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,35.79918231,1193,20.0,0.92,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
35,"DE",2035,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,37.68506771,1256,20.0,0.92,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
36,"DE",2040,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,39.37699024,1313,20.0,0.92,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
37,"DE",2045,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,39.81314583,1327,20.0,0.92,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
38,"DE",2050,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,39.9090334,1330,20.0,0.92,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
39,"DE",2060,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,39.9090334,1330,20.0,0.92,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
40,"DE",2070,"hea_hh_me1_heater_boil_biomass_soco_1",1.0,0.0,39.9090334,1330,20.0,0.92,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.35,0.0,0.0,0.0,0.0,2015.0,"","","","",""
41,"DE",2015,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,11.42972127,381,20.0,0.91,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
42,"DE",2020,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,12.23573762,408,20.0,0.91,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
43,"DE",2025,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,13.2854158,443,20.0,0.91,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
44,"DE",2030,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,14.24246952,475,20.0,0.91,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
45,"DE",2035,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,14.95697227,499,20.0,0.91,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
46,"DE",2040,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,15.59813573,520,20.0,0.91,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
47,"DE",2045,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,15.76344747,525,20.0,0.91,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
48,"DE",2050,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,15.79979249,527,20.0,0.91,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
49,"DE",2060,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,15.79979249,527,20.0,0.91,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
50,"DE",2070,"hea_hh_me1_heater_boil_cd_biodiesel_1",1.0,0.0,15.79979249,527,20.0,0.91,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
51,"DE",2015,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,8.850372966,295,20.0,0.905,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
52,"DE",2020,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,9.462380706,315,20.0,0.905,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
53,"DE",2025,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,10.26424414,342,20.0,0.905,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
54,"DE",2030,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,10.99995294,367,20.0,0.905,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
55,"DE",2035,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,11.55196002,385,20.0,0.905,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
56,"DE",2040,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,12.04924183,402,20.0,0.905,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
57,"DE",2045,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,12.17774634,406,20.0,0.905,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
58,"DE",2050,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,12.20601474,407,20.0,0.905,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
59,"DE",2060,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,12.20601474,407,20.0,0.905,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
60,"DE",2070,"hea_hh_me1_heater_boil_cd_gas_1",1.0,0.0,12.20601474,407,20.0,0.905,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
61,"DE",2015,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,39.08614271,651,15.0,0.8125,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
62,"DE",2020,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,42.16923477,703,15.0,0.8125,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
63,"DE",2025,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,46.19869711,770,15.0,0.8125,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
64,"DE",2030,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,49.88434239,831,15.0,0.8125,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
65,"DE",2035,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,52.64203628,877,15.0,0.8125,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
66,"DE",2040,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,55.12051212,919,15.0,0.8125,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
67,"DE",2045,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,55.76007476,929,15.0,0.8125,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
68,"DE",2050,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,55.90071525,932,15.0,0.8125,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
69,"DE",2060,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,55.90071525,932,15.0,0.8125,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
70,"DE",2070,"hea_hh_me1_heater_boil_dual_biomass_1",1.0,0.0,55.90071525,932,15.0,0.8125,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
71,"DE",2015,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,16.72076432,557,20.0,1.0,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
72,"DE",2020,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,17.93392319,598,20.0,1.0,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
73,"DE",2025,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,19.51567154,651,20.0,1.0,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
74,"DE",2030,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,20.95942439,699,20.0,1.0,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
75,"DE",2035,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,22.03814023,735,20.0,1.0,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
76,"DE",2040,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,23.00669513,767,20.0,1.0,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
77,"DE",2045,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,23.25649906,775,20.0,1.0,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
78,"DE",2050,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,23.31142459,777,20.0,1.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
79,"DE",2060,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,23.31142459,777,20.0,1.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
80,"DE",2070,"hea_hh_me1_heater_boil_et_soco_1",1.0,0.0,23.31142459,777,20.0,1.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
81,"DE",2015,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,3.276077557,109,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
82,"DE",2020,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,3.433002482,114,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
83,"DE",2025,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,3.630107284,121,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
84,"DE",2030,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,3.803293361,127,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
85,"DE",2035,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,3.928861388,131,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
86,"DE",2040,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,4.0390098,135,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
87,"DE",2045,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,4.067038027,136,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
88,"DE",2050,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,4.073180305,136,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
89,"DE",2060,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,4.073180305,136,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
90,"DE",2070,"hea_hh_me1_heater_et_boil_mono_1",1.0,1.0,4.073180305,136,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,"","","","",""
91,"DE",2015,"hea_hh_me1_heater_hp_air_1",1.0,0.0,17.24840198,690,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
92,"DE",2020,"hea_hh_me1_heater_hp_air_1",1.0,0.0,18.11236229,724,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
93,"DE",2025,"hea_hh_me1_heater_hp_air_1",1.0,0.0,18.72002482,749,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
94,"DE",2030,"hea_hh_me1_heater_hp_air_1",1.0,0.0,19.48595305,779,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
95,"DE",2035,"hea_hh_me1_heater_hp_air_1",1.0,0.0,19.9267702,797,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
96,"DE",2040,"hea_hh_me1_heater_hp_air_1",1.0,0.0,20.39146146,816,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
97,"DE",2045,"hea_hh_me1_heater_hp_air_1",1.0,0.0,20.53929961,822,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
98,"DE",2050,"hea_hh_me1_heater_hp_air_1",1.0,0.0,20.57170386,823,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
99,"DE",2060,"hea_hh_me1_heater_hp_air_1",1.0,0.0,20.57170386,823,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
100,"DE",2070,"hea_hh_me1_heater_hp_air_1",1.0,0.0,20.57170386,823,15.0,0.915151515,0.0,2.98,0.6,0.0,0.4,0.0,0.0,0.578526813,0.0,0.0,0.0,2015.0,"","","","",""
101,"DE",2015,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,21.63577186,865,18.0,0.0,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
102,"DE",2020,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,22.90557172,916,18.0,0.0,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
103,"DE",2025,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,24.53271686,981,18.0,0.0,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
104,"DE",2030,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,25.99237377,1040,18.0,0.0,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
105,"DE",2035,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,27.06841711,1083,18.0,0.0,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
106,"DE",2040,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,28.02469978,1121,18.0,0.0,0.0,0.0,0.853311928,0.146688072,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
107,"DE",2045,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,28.26989082,1131,18.0,0.0,0.0,0.0,0.848064141,0.151935859,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
108,"DE",2050,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,28.32372441,1133,18.0,0.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
109,"DE",2060,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,28.32372441,1133,18.0,0.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
110,"DE",2070,"hea_hh_me1_heater_hp_dual_air_1",1.0,1.0,28.32372441,1133,18.0,0.0,0.0,0.0,0.842662978,0.157337022,0.0,0.0,0.0,0.66,0.0,0.0,0.0,2015.0,"","","","",""
111,"DE",2015,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,44.16888985,982,20.0,0.0,0.0,0.0,0.877328579,0.122671421,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2020.0,"","","","",""
112,"DE",2020,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,47.38440174,1053,20.0,0.0,0.0,0.0,0.872814079,0.127185921,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2020.0,"","","","",""
113,"DE",2025,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,48.83791111,1085,20.0,0.0,0.0,0.0,0.868156877,0.131843123,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2020.0,"","","","",""
114,"DE",2030,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,52.42008158,1165,20.0,0.0,0.0,0.0,0.863355922,0.136644078,0.0,0.0,0.0,0.23,0.0,0.0,0.0,2020.0,"","","","",""
115,"DE",2035,"hea_hh_me1_heater_hp_dual_gas_1",1.0,1.0,55.07865999,1224,20.0,0.0,0.0,0.0,0.858408467,0.141591533,0.0,0.0,0.0,0.23,0.0,0.0,0.0,2020.0,"","","","",""
